uid,wav_path,corpus,speaker_id,gender,label,orig_label,label_id,transcript,duration,samplerate,dialogue_id,utterance_id,split
meld_train_dia15_utt8,data/raw/MELD_hf/train/dia15_utt8.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Hey, you ok?",1.877,16000,15,8,train
meld_train_dia15_utt9,data/raw/MELD_hf/train/dia15_utt9.flac,meld,meld_Charlie,unknown,sadness,sadness,2,I guess.,2.24,16000,15,9,train
meld_train_dia15_utt10,data/raw/MELD_hf/train/dia15_utt10.flac,meld,meld_Charlie,unknown,neutral,neutral,0,There was hum... there was another reason that I thought it was time to end it with Joey.,8.064,16000,15,10,train
meld_train_dia15_utt11,data/raw/MELD_hf/train/dia15_utt11.flac,meld,meld_Charlie,unknown,neutral,neutral,0,I started to realize that I was having feelings for someone else.,5.888,16000,15,11,train
meld_train_dia15_utt12,data/raw/MELD_hf/train/dia15_utt12.flac,meld,meld_Paleontologist,unknown,neutral,neutral,0,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",5.056,16000,15,12,train
meld_train_dia15_utt13,data/raw/MELD_hf/train/dia15_utt13.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Oh, professor Clerk we're kind of in the middle of a conversation, here.",3.392,16000,15,13,train
meld_train_dia15_utt14,data/raw/MELD_hf/train/dia15_utt14.flac,meld,meld_Charlie,unknown,neutral,neutral,0,"Yeah, can you guys just throw him in the pool later?",1.963,16000,15,14,train
meld_train_dia15_utt15,data/raw/MELD_hf/train/dia15_utt15.flac,meld,meld_Professore Clerk,unknown,joy,joy,1,Or we could throw you both in,2.155,16000,15,15,train
meld_train_dia15_utt16,data/raw/MELD_hf/train/dia15_utt16.flac,meld,meld_Ross,unknown,anger,anger,3,"Ok, gentlemen!",0.939,16000,15,16,train
meld_train_dia15_utt17,data/raw/MELD_hf/train/dia15_utt17.flac,meld,meld_Ross,unknown,anger,anger,3,Please!,0.533,16000,15,17,train
meld_train_dia15_utt18,data/raw/MELD_hf/train/dia15_utt18.flac,meld,meld_Ross,unknown,anger,anger,3,Aren't we a little old for this?,2.283,16000,15,18,train
meld_train_dia15_utt19,data/raw/MELD_hf/train/dia15_utt19.flac,meld,meld_Ross,unknown,neutral,neutral,0,"I mean, we're scientists, right?",1.707,16000,15,19,train
meld_train_dia15_utt20,data/raw/MELD_hf/train/dia15_utt20.flac,meld,meld_Ross,unknown,anger,anger,3,We're academics.,1.003,16000,15,20,train
meld_train_dia15_utt21,data/raw/MELD_hf/train/dia15_utt21.flac,meld,meld_Ross,unknown,joy,joy,1,And most importantly I... you-you will have to catch us first.,3.883,16000,15,21,train
meld_train_dia15_utt22,data/raw/MELD_hf/train/dia15_utt22.flac,meld,meld_Ross,unknown,joy,joy,1,"GO, GO, GO!",2.432,16000,15,22,train
meld_train_dia16_utt0,data/raw/MELD_hf/train/dia16_utt0.flac,meld,meld_Ross,unknown,joy,joy,1,"Go, go, go!",1.045,16000,16,0,train
meld_train_dia16_utt1,data/raw/MELD_hf/train/dia16_utt1.flac,meld,meld_Rachel,unknown,joy,joy,1,"Oh yeah, now everybody wants to be under this hat!",2.176,16000,16,1,train
meld_train_dia16_utt2,data/raw/MELD_hf/train/dia16_utt2.flac,meld,meld_Phoebe,unknown,disgust,disgust,6,Oy!!,1.301,16000,16,2,train
meld_train_dia16_utt3,data/raw/MELD_hf/train/dia16_utt3.flac,meld,meld_Monica,unknown,surprise,surprise,4,What's with all this sand?,1.685,16000,16,3,train
meld_train_dia16_utt4,data/raw/MELD_hf/train/dia16_utt4.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"Oh, yeah, Bob said there might be flood damage.",2.645,16000,16,4,train
meld_train_dia16_utt5,data/raw/MELD_hf/train/dia16_utt5.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Yeah, either that, or he has a really big cat.",2.219,16000,16,5,train
meld_train_dia17_utt0,data/raw/MELD_hf/train/dia17_utt0.flac,meld,meld_Joey,unknown,anger,anger,3,"Okay, see that blind guy right there? I'm gonna bash his head in later.",3.712,16000,17,0,train
meld_train_dia17_utt1,data/raw/MELD_hf/train/dia17_utt1.flac,meld,meld_Joey,unknown,joy,joy,1,"Oh umm, my big scene is coming up. Big scene coming up.",4.053,16000,17,1,train
meld_train_dia17_utt2,data/raw/MELD_hf/train/dia17_utt2.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?",3.477,16000,17,2,train
meld_train_dia17_utt3,data/raw/MELD_hf/train/dia17_utt3.flac,meld,meld_Monica,unknown,neutral,neutral,0,Rach? What are you doing?,1.344,16000,17,3,train
meld_train_dia17_utt4,data/raw/MELD_hf/train/dia17_utt4.flac,meld,meld_Rachel,unknown,fear,fear,5,"Oh boy, I just can't watch. It's too scary!",3.051,16000,17,4,train
meld_train_dia17_utt5,data/raw/MELD_hf/train/dia17_utt5.flac,meld,meld_Monica,unknown,neutral,neutral,0,It's a diaper commercial.,2.261,16000,17,5,train
meld_train_dia17_utt6,data/raw/MELD_hf/train/dia17_utt6.flac,meld,meld_Rachel,unknown,fear,fear,5,"Oh yeah well, you know me, babies, responsibilities, ahhh!!!",2.923,16000,17,6,train
meld_train_dia17_utt7,data/raw/MELD_hf/train/dia17_utt7.flac,meld,meld_Caitlin,unknown,joy,joy,1,Pizza delivery!,2.496,16000,17,7,train
meld_train_dia17_utt8,data/raw/MELD_hf/train/dia17_utt8.flac,meld,meld_Ross,unknown,joy,joy,1,I'll get it! I will get that!,1.088,16000,17,8,train
meld_train_dia17_utt9,data/raw/MELD_hf/train/dia17_utt9.flac,meld,meld_Caitlin,unknown,joy,joy,1,Hi!,1.109,16000,17,9,train
meld_train_dia17_utt10,data/raw/MELD_hf/train/dia17_utt10.flac,meld,meld_Ross,unknown,joy,joy,1,Hi!,0.128,16000,17,10,train
meld_train_dia18_utt0,data/raw/MELD_hf/train/dia18_utt0.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",4.395,16000,18,0,train
meld_train_dia18_utt1,data/raw/MELD_hf/train/dia18_utt1.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Uhh, the ball thing.",1.92,16000,18,1,train
meld_train_dia18_utt2,data/raw/MELD_hf/train/dia18_utt2.flac,meld,meld_Ross,unknown,neutral,neutral,0,Yeah?,0.917,16000,18,2,train
meld_train_dia18_utt3,data/raw/MELD_hf/train/dia18_utt3.flac,meld,meld_Joey,unknown,joy,joy,1,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",5.099,16000,18,3,train
meld_train_dia18_utt4,data/raw/MELD_hf/train/dia18_utt4.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Uhh,",3.008,16000,18,4,train
meld_train_dia18_utt5,data/raw/MELD_hf/train/dia18_utt5.flac,meld,meld_Joey,unknown,joy,joy,1,Okay!,1.515,16000,18,5,train
meld_train_dia18_utt6,data/raw/MELD_hf/train/dia18_utt6.flac,meld,meld_Joey,unknown,fear,fear,5,Uh-oh.,1.088,16000,18,6,train
meld_train_dia18_utt7,data/raw/MELD_hf/train/dia18_utt7.flac,meld,meld_Ross,unknown,neutral,neutral,0,What?,0.533,16000,18,7,train
meld_train_dia18_utt8,data/raw/MELD_hf/train/dia18_utt8.flac,meld,meld_Joey,unknown,sadness,sadness,2,I have to pee. And Rachel's in the bathroom!,3.84,16000,18,8,train
meld_train_dia18_utt9,data/raw/MELD_hf/train/dia18_utt9.flac,meld,meld_Joey,unknown,surprise,surprise,4,"Man, I didn't think we were gonna make it!",2.517,16000,18,9,train
meld_train_dia18_utt10,data/raw/MELD_hf/train/dia18_utt10.flac,meld,meld_Ross,unknown,fear,fear,5,"I know! Don't switch hands, okay?",3.605,16000,18,10,train
meld_train_dia19_utt0,data/raw/MELD_hf/train/dia19_utt0.flac,meld,meld_Joey,unknown,neutral,neutral,0,Hey.,3.115,16000,19,0,train
meld_train_dia19_utt1,data/raw/MELD_hf/train/dia19_utt1.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,Hey!,0.128,16000,19,1,train
meld_train_dia20_utt0,data/raw/MELD_hf/train/dia20_utt0.flac,meld,meld_Rachel,unknown,neutral,neutral,0,How did it go with Erin?,3.008,16000,20,0,train
meld_train_dia20_utt1,data/raw/MELD_hf/train/dia20_utt1.flac,meld,meld_Joey,unknown,joy,joy,1,"Oh, unbelievable! We had the best time!",1.963,16000,20,1,train
meld_train_dia20_utt2,data/raw/MELD_hf/train/dia20_utt2.flac,meld,meld_Phoebe,unknown,joy,joy,1,"Yay!! Oh so, you're not, you're not mad at us anymore?",4.629,16000,20,2,train
meld_train_dia20_utt3,data/raw/MELD_hf/train/dia20_utt3.flac,meld,meld_Joey,unknown,joy,joy,1,No!,0.811,16000,20,3,train
meld_train_dia20_utt4,data/raw/MELD_hf/train/dia20_utt4.flac,meld,meld_Joey,unknown,joy,joy,1,No!,1.216,16000,20,4,train
meld_train_dia20_utt5,data/raw/MELD_hf/train/dia20_utt5.flac,meld,meld_Joey,unknown,joy,joy,1,No!,0.533,16000,20,5,train
meld_train_dia20_utt6,data/raw/MELD_hf/train/dia20_utt6.flac,meld,meld_Joey,unknown,joy,joy,1,You guys were totally right!,0.981,16000,20,6,train
meld_train_dia20_utt7,data/raw/MELD_hf/train/dia20_utt7.flac,meld,meld_Joey,unknown,joy,joy,1,This is so much better than the first time we went out.,2.261,16000,20,7,train
meld_train_dia20_utt8,data/raw/MELD_hf/train/dia20_utt8.flac,meld,meld_Joey,unknown,neutral,neutral,0,Y'know?,0.213,16000,20,8,train
meld_train_dia20_utt9,data/raw/MELD_hf/train/dia20_utt9.flac,meld,meld_Joey,unknown,neutral,neutral,0,"That was so awkward, we were really nervous.",2.56,16000,20,9,train
meld_train_dia20_utt10,data/raw/MELD_hf/train/dia20_utt10.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,Didn't you sleep together?,1.173,16000,20,10,train
meld_train_dia20_utt11,data/raw/MELD_hf/train/dia20_utt11.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Yeah, that really calms me down.",1.899,16000,20,11,train
meld_train_dia20_utt12,data/raw/MELD_hf/train/dia20_utt12.flac,meld,meld_Joey,unknown,joy,joy,1,And!,1.771,16000,20,12,train
meld_train_dia20_utt13,data/raw/MELD_hf/train/dia20_utt13.flac,meld,meld_Joey,unknown,joy,joy,1,We have so much in common!,0.128,16000,20,13,train
meld_train_dia20_utt14,data/raw/MELD_hf/train/dia20_utt14.flac,meld,meld_Joey,unknown,joy,joy,1,"She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that's a",12.437,16000,20,14,train
meld_train_dia20_utt15,data/raw/MELD_hf/train/dia20_utt15.flac,meld,meld_Rachel,unknown,surprise,surprise,4,"Oh my God! Listen to you talkin' about having kids. Oh my Joey. Oh, please don't get married before I do.",10.645,16000,20,15,train
meld_train_dia20_utt16,data/raw/MELD_hf/train/dia20_utt16.flac,meld,meld_Joey,unknown,neutral,neutral,0,Okay.,1.771,16000,20,16,train
meld_train_dia21_utt0,data/raw/MELD_hf/train/dia21_utt0.flac,meld,meld_Monica,unknown,surprise,surprise,4,How does she do that?,2.219,16000,21,0,train
meld_train_dia21_utt1,data/raw/MELD_hf/train/dia21_utt1.flac,meld,meld_Ross,unknown,neutral,neutral,0,I cannot sleep in a public place.,3.179,16000,21,1,train
meld_train_dia21_utt2,data/raw/MELD_hf/train/dia21_utt2.flac,meld,meld_Monica,unknown,joy,joy,1,Would you look at her? She is so peaceful.,6.016,16000,21,2,train
meld_train_dia21_utt3,data/raw/MELD_hf/train/dia21_utt3.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,Oh! What what what! ...Hi.,2.475,16000,21,3,train
meld_train_dia21_utt4,data/raw/MELD_hf/train/dia21_utt4.flac,meld,meld_Ross,unknown,neutral,neutral,0,"It's okay, y'know, you just nodded off again.",2.176,16000,21,4,train
meld_train_dia21_utt5,data/raw/MELD_hf/train/dia21_utt5.flac,meld,meld_Monica,unknown,surprise,surprise,4,What's going on with you?,2.005,16000,21,5,train
meld_train_dia21_utt6,data/raw/MELD_hf/train/dia21_utt6.flac,meld,meld_Phoebe,unknown,anger,anger,3,I got no sleep last night!,1.28,16000,21,6,train
meld_train_dia21_utt7,data/raw/MELD_hf/train/dia21_utt7.flac,meld,meld_Ross,unknown,neutral,neutral,0,Why?,0.384,16000,21,7,train
meld_train_dia21_utt8,data/raw/MELD_hf/train/dia21_utt8.flac,meld,meld_Phoebe,unknown,disgust,disgust,6,"My grandmother has this new boyfriend, and they're both kind of insecure in bed.",7.104,16000,21,8,train
meld_train_dia21_utt9,data/raw/MELD_hf/train/dia21_utt9.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"Oh, and deaf.",1.557,16000,21,9,train
meld_train_dia21_utt10,data/raw/MELD_hf/train/dia21_utt10.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"So they're constantly, like, having to reassure each other that they're having a good time.",4.053,16000,21,10,train
meld_train_dia21_utt11,data/raw/MELD_hf/train/dia21_utt11.flac,meld,meld_Phoebe,unknown,disgust,disgust,6,You have no idea how loud they are!,2.048,16000,21,11,train
meld_train_dia21_utt12,data/raw/MELD_hf/train/dia21_utt12.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Well, if you want, you can stay with Rachel and me tonight.",1.856,16000,21,12,train
meld_train_dia21_utt13,data/raw/MELD_hf/train/dia21_utt13.flac,meld,meld_Phoebe,unknown,joy,joy,1,Thanks.,1.259,16000,21,13,train
meld_train_dia22_utt0,data/raw/MELD_hf/train/dia22_utt0.flac,meld,meld_Joey,unknown,disgust,disgust,6,Ew! What is that? Something exploded!,3.435,16000,22,0,train
meld_train_dia22_utt1,data/raw/MELD_hf/train/dia22_utt1.flac,meld,meld_Nurse,unknown,neutral,neutral,0,"It's just her water breaking. Calm down, will you?",2.347,16000,22,1,train
meld_train_dia22_utt2,data/raw/MELD_hf/train/dia22_utt2.flac,meld,meld_Joey,unknown,surprise,surprise,4,"Water breaking, what do you mean? What's that, water breaking?",3.392,16000,22,2,train
meld_train_dia22_utt3,data/raw/MELD_hf/train/dia22_utt3.flac,meld,meld_Nurse,unknown,neutral,neutral,0,"Breathe, breathe, breathe.",3.648,16000,22,3,train
meld_train_dia23_utt0,data/raw/MELD_hf/train/dia23_utt0.flac,meld,meld_Monica,unknown,surprise,surprise,4,"Are you insane? I mean Joey, is going to kill you, he's actually going to kill you dead.",6.592,16000,23,0,train
meld_train_dia23_utt1,data/raw/MELD_hf/train/dia23_utt1.flac,meld,meld_Chandler,unknown,anger,anger,3,Okay! You don't think I thought of that?,2.091,16000,23,1,train
meld_train_dia23_utt2,data/raw/MELD_hf/train/dia23_utt2.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,How can you not know which one?,1.536,16000,23,2,train
meld_train_dia23_utt3,data/raw/MELD_hf/train/dia23_utt3.flac,meld,meld_Rachel,unknown,joy,joy,1,I mean that's unbelievable.,1.323,16000,23,3,train
meld_train_dia23_utt4,data/raw/MELD_hf/train/dia23_utt4.flac,meld,meld_Monica,unknown,neutral,neutral,0,"I mean, was it Gina?",1.109,16000,23,4,train
meld_train_dia23_utt5,data/raw/MELD_hf/train/dia23_utt5.flac,meld,meld_Ross,unknown,neutral,neutral,0,Which one is Gina?,0.917,16000,23,5,train
meld_train_dia23_utt6,data/raw/MELD_hf/train/dia23_utt6.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"Dark, big hair, with the airplane earrings.",2.176,16000,23,6,train
meld_train_dia23_utt7,data/raw/MELD_hf/train/dia23_utt7.flac,meld,meld_Monica,unknown,neutral,neutral,0,"No, no, no, that's Dina.",2.048,16000,23,7,train
meld_train_dia23_utt8,data/raw/MELD_hf/train/dia23_utt8.flac,meld,meld_Chandler,unknown,surprise,surprise,4,"You see you can't tell which one is which either, dwha!!",14.229,16000,23,8,train
meld_train_dia24_utt0,data/raw/MELD_hf/train/dia24_utt0.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"I don't know, you thought 'See you Saturday' was funny.",3.691,16000,24,0,train
meld_train_dia24_utt1,data/raw/MELD_hf/train/dia24_utt1.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"Look honey, Mark is in fashion okay, I like having a friend that I can share this stuff with.",4.672,16000,24,1,train
meld_train_dia24_utt2,data/raw/MELD_hf/train/dia24_utt2.flac,meld,meld_Rachel,unknown,neutral,neutral,0,You guys would never want to go to a lecture with me.,1.92,16000,24,2,train
meld_train_dia24_utt3,data/raw/MELD_hf/train/dia24_utt3.flac,meld,meld_Ross,unknown,joy,joy,1,Pa-haa!! I would love to go with you.,1.6,16000,24,3,train
meld_train_dia24_utt4,data/raw/MELD_hf/train/dia24_utt4.flac,meld,meld_Rachel,unknown,surprise,surprise,4,Really!?,1.131,16000,24,4,train
meld_train_dia24_utt5,data/raw/MELD_hf/train/dia24_utt5.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Yeah, hey I-I have clothes, I even pick them out.",3.648,16000,24,5,train
meld_train_dia24_utt6,data/raw/MELD_hf/train/dia24_utt6.flac,meld,meld_Ross,unknown,neutral,neutral,0,"I mean for, for all you know I could be a fashion..... monger.",3.307,16000,24,6,train
meld_train_dia24_utt7,data/raw/MELD_hf/train/dia24_utt7.flac,meld,meld_Rachel,unknown,joy,joy,1,"Okay. Honey, I would love for you to go with me. What?",3.883,16000,24,7,train
meld_train_dia24_utt8,data/raw/MELD_hf/train/dia24_utt8.flac,meld,meld_Ross,unknown,fear,fear,5,"What should I wear, now I'm all nervous.",4.437,16000,24,8,train
meld_train_dia25_utt0,data/raw/MELD_hf/train/dia25_utt0.flac,meld,meld_Mr. Treeger,unknown,joy,joy,1,": I know, we did it!! Hey, that was incredible, huh?!",3.648,16000,25,0,train
meld_train_dia25_utt1,data/raw/MELD_hf/train/dia25_utt1.flac,meld,meld_Joey,unknown,joy,joy,1,"I know, it was amazing! I mean, we totally nailed it, it was beautiful.",3.52,16000,25,1,train
meld_train_dia25_utt2,data/raw/MELD_hf/train/dia25_utt2.flac,meld,meld_Mr. Treeger,unknown,joy,joy,1,": Thank you, listen, thanks a lot Tribbiani, . Oh my God, look at the time, I gotta catch the bus to the ball.",7.637,16000,25,2,train
meld_train_dia25_utt3,data/raw/MELD_hf/train/dia25_utt3.flac,meld,meld_Joey,unknown,joy,joy,1,"Oh well, okay, good luck.",4.011,16000,25,3,train
meld_train_dia25_utt4,data/raw/MELD_hf/train/dia25_utt4.flac,meld,meld_Mr. Treeger,unknown,neutral,neutral,0,: Yeah.,1.515,16000,25,4,train
meld_train_dia25_utt5,data/raw/MELD_hf/train/dia25_utt5.flac,meld,meld_Joey,unknown,neutral,neutral,0,Unless you wanna practice the Foxtrot again? Or-or the Tango?,4.011,16000,25,5,train
meld_train_dia25_utt6,data/raw/MELD_hf/train/dia25_utt6.flac,meld,meld_Mr. Treeger,unknown,neutral,neutral,0,": Ahh, thanks but no. You see I-I think I'm ready to dance with girls.",8.277,16000,25,6,train
meld_train_dia25_utt7,data/raw/MELD_hf/train/dia25_utt7.flac,meld,meld_Joey,unknown,neutral,neutral,0,Okay.,0.64,16000,25,7,train
meld_train_dia25_utt8,data/raw/MELD_hf/train/dia25_utt8.flac,meld,meld_Mr. Treeger,unknown,neutral,neutral,0,: Yeah.,0.64,16000,25,8,train
meld_train_dia25_utt9,data/raw/MELD_hf/train/dia25_utt9.flac,meld,meld_Joey,unknown,neutral,neutral,0,Go get 'em Treeger.,2.261,16000,25,9,train
meld_train_dia25_utt10,data/raw/MELD_hf/train/dia25_utt10.flac,meld,meld_Mr. Treeger,unknown,neutral,neutral,0,": Right. Hey, ahh, you wanna come? Marge has a girlfriend.",3.605,16000,25,10,train
meld_train_dia25_utt11,data/raw/MELD_hf/train/dia25_utt11.flac,meld,meld_Joey,unknown,surprise,surprise,4,Really?,1.088,16000,25,11,train
meld_train_dia25_utt12,data/raw/MELD_hf/train/dia25_utt12.flac,meld,meld_Mr. Treeger,unknown,neutral,neutral,0,": Yeah, you could dance real good with her, she's the same size as me.",2.645,16000,25,12,train
meld_train_dia25_utt13,data/raw/MELD_hf/train/dia25_utt13.flac,meld,meld_Joey,unknown,neutral,neutral,0,"No, I'm good.",1.515,16000,25,13,train
meld_train_dia26_utt0,data/raw/MELD_hf/train/dia26_utt0.flac,meld,meld_Ross,unknown,surprise,surprise,4,"Oh God, this is so nerve wracking! How-how do you do this?",3.563,16000,26,0,train
meld_train_dia26_utt1,data/raw/MELD_hf/train/dia26_utt1.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Well, unfortunately, I don't get many callbacks so",3.008,16000,26,1,train
meld_train_dia26_utt2,data/raw/MELD_hf/train/dia26_utt2.flac,meld,meld_Carol,unknown,surprise,surprise,4,Is it a good sign that they asked us to hang around after the audition?,2.688,16000,26,2,train
meld_train_dia26_utt3,data/raw/MELD_hf/train/dia26_utt3.flac,meld,meld_Joey,unknown,neutral,neutral,0,Who knows?,1.643,16000,26,3,train
meld_train_dia26_utt4,data/raw/MELD_hf/train/dia26_utt4.flac,meld,meld_The Casting Director,unknown,neutral,neutral,0,"Okay uh, we have narrowed it down to Raymond, Ben, Kyle, and Joey. The rest of you, thank you very much.",7.765,16000,26,4,train
meld_train_dia26_utt5,data/raw/MELD_hf/train/dia26_utt5.flac,meld,meld_Ross,unknown,joy,joy,1,Yes!! I knew it!! Bye-bye! So long! Later!,10.261,16000,26,5,train
meld_train_dia26_utt6,data/raw/MELD_hf/train/dia26_utt6.flac,meld,meld_Joey,unknown,joy,joy,1,Oh this is great! I might actually get to play Ben's dad!,2.56,16000,26,6,train
meld_train_dia26_utt7,data/raw/MELD_hf/train/dia26_utt7.flac,meld,meld_Ross,unknown,joy,joy,1,Yeah!,0.939,16000,26,7,train
meld_train_dia26_utt8,data/raw/MELD_hf/train/dia26_utt8.flac,meld,meld_The Casting Director,unknown,neutral,neutral,0,"Actually, that can't happen.",1.515,16000,26,8,train
meld_train_dia26_utt9,data/raw/MELD_hf/train/dia26_utt9.flac,meld,meld_The Casting Director,unknown,neutral,neutral,0,"Yeah because you all have such different looks, we're putting you with Raymond and Kyle with Ben.",5.269,16000,26,9,train
